侯;"/xoʊ˧˥;0
侯爵;/xoʊ˧˥ tɕɥœ˧˥/;0
侰;/tɕjʊŋ˨˩˦/;0
侱;/ʈʂʰɤŋ˨˩˦/;0
侲;/ʈʂən˥˩/;0
侳;"/tsuɔ˥˩;0
侴;/ʈʂʰoʊ˨˩˦/;0
侵;/tɕʰɪn˥˥/;0
侵入;/tɕʰɪn˥˥ ʐu˥˩/;0
侵占;/tɕʰɪn˥˥ ʈʂan˥˥/;0
侵吞;/tɕʰɪn˥˥ tʰuən˥˥/;0
侵夺;/tɕʰɪn˥˥ tuɔ˧˥/;0
侵害;/tɕʰɪn˥˥ xaɪ˥˩/;0
侵扰;/tɕʰɪn˥˥ ʐɑʊ˨˩˦/;0
侵犯;/tɕʰɪn˥˥ fan˥˩/;0
侵略;/tɕʰɪn˥˥ lɥœ˥˩/;0
侵蚀;/tɕʰɪn˥˥ ʂɚ˧˥/;0
侵袭;/tɕʰɪn˥˥ ɕi˧˥/;0
侷;/tɕy˧˥/;0
侸;/ʂu˥˩/;0
侹;/tʰɪŋ˨˩˦/;0
侺;/ʂən˥˩/;0
侻;/tʰuɔ˥˥/;0
侼;/pɔ˧˥/;0
侽;/nan˧˥/;0
侾;/xɑʊ˥˥/;0
便;"/pjɛn˥˩;0
便利;/pjɛn˥˩ li˥˩/;0
便利店;/pjɛn˥˩ li˥˩ tjɛn˥˩/;0
便宜;/pʰjɛn˧˥ i˧/;0
便当;/pjɛn˥˩ tɑŋ˥˩/;0
便携;"/pjɛn˥˩ ɕjɛ˧˥;0
便服;/pjɛn˥˩ fu˧˥/;0
便溺;/pjɛn˥˩ njɑʊ˥˩/;0
便秘;"/pjɛn˥˩ mi˥˩;0
便笺;/pjɛn˥˩ tɕjɛn˥˥/;0
便血;/pjɛn˥˩ ɕjɛ˨˩˦/;0
便衣;/pjɛn˥˩ i˥˥/;0
俀;/tʰweɪ˨˩˦/;0
俁;/y˨˩˦/;0
促;/tsʰu˥˩/;0
促使;/tsʰu˥˩ ʂɚ˨˩˦/;0
促销;/tsʰu˥˩ ɕjɑʊ˥˥/;0
俄;/ɤ˧˥/;0
俅;/tɕʰjoʊ˧˥/;0
俆;"/ɕy˧˥;0
俇;"/kʰwɑŋ˨˩˦;0
俈;/kʰu˥˩/;0
俉;/u˥˩/;0
俊;/tɕyn˥˩/;0
俊俏;/tɕyn˥˩ tɕʰjɑʊ˥˩/;0
俊秀;/tɕyn˥˩ ɕjoʊ˥˩/;0
俋;/i˥˩/;0
俌;/fu˨˩˦/;0
俍;/lɑŋ˧˥/;0
俎;/tsu˨˩˦/;0
俏;/tɕʰjɑʊ˥˩/;0
俏皮;/tɕʰjɑʊ˥˩ pʰi˧˥/;0
俏皮话;/tɕʰjɑʊ˥˩ pʰi˧˥ xwa˥˩/;0
俐;/li˥˩/;0
俑;/jʊŋ˨˩˦/;0
俒;/xuən˥˩/;0
俓;/tɕɪŋ˥˩/;0
俔;/ɕjɛn˥˩/;0
俕;/san˥˩/;0
俖;/pʰaɪ˨˩˦/;0
俗;/su˧˥/;0
俗语;/su˧˥ y˨˩˦/;0
俘;/fu˧˥/;0
俘虏;/fu˧˥ lu˨˩˦/;0
俙;/ɕi˥˥/;0
俚;/li˨˩˦/;0
俚语;/li˨˩˦ y˨˩˦/;0
俛;"/fu˨˩˦;0
俜;/pʰɪŋ˥˥/;0
保;/pɑʊ˨˩˦/;0
保业守成;/pɑʊ˨˩˦ jɛ˥˩ ʂoʊ˨˩˦ ʈʂʰɤŋ˧˥/;0
保人;/pɑʊ˨˩˦ ʐən˧˥/;0
保住乌纱帽;/pɑʊ˨˩˦ ʈʂu˥˩ u˥˥ ʂa˥˥ mɑʊ˥˩/;0
保佑;/pɑʊ˨˩˦ joʊ˥˩/;0
保卫;/pɑʊ˨˩˦ weɪ˥˩/;0
保姆;/pɑʊ˨˩˦ mu˨˩˦/;0
保守;/pɑʊ˨˩˦ ʂoʊ˨˩˦/;0
保密;/pɑʊ˨˩˦ mi˥˩/;0
保护;/pɑʊ˨˩˦ xu˥˩/;0
保持;/pɑʊ˨˩˦ ʈʂʰɚ˧˥/;0
保持冷静;/pɑʊ˨˩˦ ʈʂʰɚ˧˥ lɤŋ˨˩˦ tɕɪŋ˥˩/;0
保持沉默;/pɑʊ˨˩˦ ʈʂʰɚ˧˥ ʈʂʰən˧˥ mɔ˥˩/;0
保留;/pɑʊ˨˩˦ ljoʊ˧˥/;0
保证;/pɑʊ˨˩˦ ʈʂɤŋ˥˩/;0
保镖;/pɑʊ˨˩˦ pjɑʊ˥˥/;0
保险;/pɑʊ˨˩˦ ɕjɛn˨˩˦/;0
保险丝;/pɑʊ˨˩˦ ɕjɛn˨˩˦ sɯ˥˥/;0
保险套;/pɑʊ˨˩˦ ɕjɛn˨˩˦ tʰɑʊ˥˩/;0
保险箱;/pɑʊ˨˩˦ ɕjɛn˨˩˦ ɕjɑŋ˥˥/;0
保险费;/pɑʊ˨˩˦ ɕjɛn˨˩˦ feɪ˥˩/;0
保障;/pɑʊ˨˩˦ ʈʂɑŋ˥˩/;0
俞;"/y˧˥;0
俟;"/sɯ˥˩;0
俟候;/sɯ˥˩ xoʊ˥˩/;0
俟机;/sɯ˥˩ tɕi˥˥/;0
信;"/ɕɪn˥˩;0
信仰;/ɕɪn˥˩ jɑŋ˨˩˦/;0
信任;/ɕɪn˥˩ ʐən˥˩/;0
信使;/ɕɪn˥˩ ʂɚ˨˩˦/;0
信函;/ɕɪn˥˩ xan˧˥/;0
信函往来;/ɕɪn˥˩ xan˧˥ wɑŋ˨˩˦ laɪ˧˥/;0
信口;/ɕɪn˥˩ kʰoʊ˨˩˦/;0
信口开河;/ɕɪn˥˩ kʰoʊ˨˩˦ kʰaɪ˥˥ xɤ˧˥/;0
信口浑说;/ɕɪn˥˩ kʰoʊ˨˩˦ xuən˧˥ ʂuɔ˥˥/;0
信口胡扯;/ɕɪn˥˩ kʰoʊ˨˩˦ xu˧˥ ʈʂʰɤ˨˩˦/;0
信口胡说;/ɕɪn˥˩ kʰoʊ˨˩˦ xu˧˥ ʂuɔ˥˥/;0
信号;/ɕɪn˥˩ xɑʊ˥˩/;0
信奉;/ɕɪn˥˩ fɤŋ˥˩/;0
信宿;/ɕɪn˥˩ su˥˩/;0
信封;/ɕɪn˥˩ fɤŋ˥˥/;0
信徒;/ɕɪn˥˩ tʰu˧˥/;0
信心;/ɕɪn˥˩ ɕɪn˥˥/;0
信心不足;/ɕɪn˥˩ ɕɪn˥˥ pu˥˩ tsu˧˥/;0
信念;/ɕɪn˥˩ njɛn˥˩/;0
信息;"/ɕɪn˥˩ ɕi˥˥;0
信息技术;"/ɕɪn˥˩ ɕi˥˥ tɕi˥˩ ʂu˥˩;0
信教;/ɕɪn˥˩ tɕjɑʊ˥˩/;0
信札;/ɕɪn˥˩ ʈʂa˧˥/;0
信瓤;/ɕɪn˥˩ ʐɑŋ˧˥/;0
信瓤儿;/ɕɪn˥˩ ʐɑŋ˧˥ aɻ˧/;0
信用卡;/ɕɪn˥˩ jʊŋ˥˩ kʰa˨˩˦/;0
信笺;/ɕɪn˥˩ tɕjɛn˥˥/;0
信箱;/ɕɪn˥˩ ɕjɑŋ˥˥/;0
信言不美，美言不信;/ɕɪn˥˩ jɛn˧˥ pu˥˩ meɪ˨˩˦ meɪ˨˩˦ jɛn˧˥ pu˧˥ ɕɪn˥˩/;0
信赖;/ɕɪn˥˩ laɪ˥˩/;0
俢;/ɕjoʊ˥˥/;0
俣;/y˨˩˦/;0
俤;/tʰi˥˩/;0
俥;/ʈʂʰɤ˥˥/;0
俦;/ʈʂʰoʊ˧˥/;0
俦伍;/ʈʂʰoʊ˧˥ u˨˩˦/;0
俦伴;/ʈʂʰoʊ˧˥ pan˥˩/;0
俦侣;/ʈʂʰoʊ˧˥ ly˨˩˦/;0
俦俪;/ʈʂʰoʊ˧˥ li˥˩/;0
俦匹;/ʈʂʰoʊ˧˥ pʰi˨˩˦/;0
俦拟;/ʈʂʰoʊ˧˥ ni˨˩˦/;0
俦比;/ʈʂʰoʊ˧˥ pi˨˩˦/;0
俦类;/ʈʂʰoʊ˧˥ leɪ˥˩/;0
俨;/jɛn˨˩˦/;0
俨然;/jɛn˨˩˦ ʐan˧˥/;0
俨若;/jɛn˨˩˦ ʐuɔ˥˩/;0
俩;"/lja˨˩˦;0
俪;/li˥˩/;0
俫;"/laɪ˧˥;0
俭;/tɕjɛn˨˩˦/;0
俭约;/tɕjɛn˨˩˦ ɥœ˥˥/;0
修;/ɕjoʊ˥˥/;0
修养;/ɕjoʊ˥˥ jɑŋ˨˩˦/;0
修堤;"/ɕjoʊ˥˥ ti˥˥;0
修堤筑坝;"/ɕjoʊ˥˥ ti˥˥ ʈʂu˥˩ pa˥˩;0
修心养性;/ɕjoʊ˥˥ ɕɪn˥˥ jɑŋ˨˩˦ ɕɪŋ˥˩/;0
修改;/ɕjoʊ˥˥ kaɪ˨˩˦/;0
修理;/ɕjoʊ˥˥ li˨˩˦/;0
修缮;/ɕjoʊ˥˥ ʂan˥˩/;0
修葺;/ɕjoʊ˥˥ tɕʰi˥˩/;0
修行;/ɕjoʊ˥˥ ɕɪŋ˧˥/;0
修订;/ɕjoʊ˥˥ tɪŋ˥˩/;0
修道院;/ɕjoʊ˥˥ tɑʊ˥˩ ɥœn˥˩/;0
俯;/fu˨˩˦/;0
俯冲;/fu˨˩˦ ʈʂʰʊŋ˥˥/;0
俯卧撑;/fu˨˩˦ uɔ˥˩ ʈʂʰɤŋ˥˥/;0
俯地挺身;/fu˨˩˦ ti˥˩ tʰɪŋ˨˩˦ ʂən˥˥/;0
俯瞰;/fu˨˩˦ kʰan˥˩/;0
俰;/xɤ˥˩/;0
俱;/tɕy˥˩/;0
俱乐部;/tɕy˥˩ lɤ˥˩ pu˥˩/;0
俲;/ɕjɑʊ˥˩/;0
俳;/pʰaɪ˧˥/;0
俳句;/pʰaɪ˧˥ tɕy˥˩/;0
俴;/tɕjɛn˥˩/;0
俵;/pjɑʊ˥˩/;0
俶;"/ʈʂʰu˥˩;0
俷;/feɪ˥˩/;0
俸;/fɤŋ˥˩/;0
俸禄;/fɤŋ˥˩ lu˥˩/;0
俹;/ja˥˩/;0
俺;/an˨˩˦/;0
俺们;"/an˨˩˦ mən˧;0
俻;/peɪ˥˩/;0
俼;/y˥˩/;0
俽;/ɕɪn˥˥/;0
俾;/pi˨˩˦/;0
俿;/tɕjɛn˥˩/;0
倁;/ʈʂʰɚ˧˥/;0
倂;/pɪŋ˥˩/;0
倃;"/tsan˧˥;0
倄;/jɑʊ˧˥/;0
倅;/tsʰweɪ˥˩/;0
倇;/wan˨˩˦/;0
倈;"/laɪ˧˥;0
倊;/tsʊŋ˥˩/;0
倌;/kwan˥˥/;0
倍;/peɪ˥˩/;0
倎;/tʰjɛn˥˥/;0
倏;/ʂu˥˥/;0
倏地;"/ʂu˥˥ ti˥˩;0
倏然;"/ʂu˥˥ ʐan˧˥;0
倐;/ʂu˥˥/;0
倒;"/tɑʊ˨˩˦;0
倒不;/tɑʊ˥˩ pu˥˩/;0
倒不开;/tɑʊ˨˩˦ pu˧ kʰaɪ˥˥/;0
倒不开身;/tɑʊ˨˩˦ pu˧ kʰaɪ˥˥ ʂən˥˥/;0
倒不是;/tɑʊ˥˩ pu˧˥ ʂɚ˥˩/;0
倒不错;/tɑʊ˥˩ pu˧˥ tsʰuɔ˥˩/;0
倒也;/tɑʊ˥˩ jɛ˨˩˦/;0
倒买倒卖;/tɑʊ˨˩˦ maɪ˨˩˦ tɑʊ˨˩˦ maɪ˥˩/;0
倒产;/tɑʊ˥˩ ʈʂʰan˨˩˦/;0
倒仓;/tɑʊ˨˩˦ tsʰɑŋ˥˥/;0
倒伏;/tɑʊ˨˩˦ fu˨˩˦/;0
倒休;/tɑʊ˨˩˦ ɕjoʊ˥˥/;0
倒像;/tɑʊ˥˩ ɕjɑŋ˥˩/;0
倒儿爷;/tɑʊ˨˩˦ aɻ˧ jɛ˧˥/;0
倒出;/tɑʊ˥˩ ʈʂʰu˥˥/;0
倒出去;/tɑʊ˥˩ ʈʂʰu˥˥ tɕʰy˥˩/;0
倒出来;/tɑʊ˥˩ ʈʂʰu˥˥ laɪ˧˥/;0
倒刺;/tɑʊ˥˩ tsʰɯ˥˩/;0
倒剪;/tɑʊ˥˩ tɕjɛn˨˩˦/;0
倒动;/tɑʊ˨˩˦ tʊŋ˥˩/;0
倒卖;/tɑʊ˨˩˦ maɪ˥˩/;0
倒卖汽车;/tɑʊ˨˩˦ maɪ˥˩ tɕʰi˥˩ ʈʂʰɤ˥˥/;0
倒卖紧俏商品;/tɑʊ˨˩˦ maɪ˥˩ tɕɪn˨˩˦ tɕʰjɑʊ˥˩ ʂɑŋ˥˥ pʰɪn˨˩˦/;0
倒卖违禁品;/tɑʊ˨˩˦ maɪ˥˩ weɪ˧˥ tɕɪn˥˩ pʰɪn˨˩˦/;0
倒卧;/tɑʊ˨˩˦ uɔ˥˩/;0
倒卧在地;/tɑʊ˨˩˦ uɔ˥˩ tsaɪ˥˩ ti˥˩/;0
倒卵形;/tɑʊ˥˩ lwan˨˩˦ ɕɪŋ˧˥/;0
倒卷;/tɑʊ˥˩ tɕɥœn˨˩˦/;0
倒反;/tɑʊ˥˩ fan˨˩˦/;0
倒叙;/tɑʊ˥˩ ɕy˥˩/;0
倒台;/tɑʊ˨˩˦ tʰaɪ˧˥/;0
倒吊;/tɑʊ˥˩ tjɑʊ˥˩/;0
倒向;"/tɑʊ˥˩ ɕjɑŋ˥˩;0
倒嗓;/tɑʊ˨˩˦ sɑŋ˨˩˦/;0
倒嚼;/tɑʊ˨˩˦ tɕjɑʊ˧˥/;0
倒因为果;/tɑʊ˥˩ ɪn˥˥ weɪ˧˥ kuɔ˨˩˦/;0
倒国库券;/tɑʊ˨˩˦ kuɔ˧˥ kʰu˥˩ tɕʰɥœn˥˩/;0
倒圈;/tɑʊ˨˩˦ tɕɥœn˥˩/;0
倒在地上;"/tɑʊ˨˩˦ tsaɪ˥˩ ti˥˩ ʂɑŋ˧;0
倒在床上;/tɑʊ˨˩˦ tsaɪ˥˩ ʈʂʰwɑŋ˧˥ ʂɑŋ˥˩/;0
倒坍;/tɑʊ˨˩˦ tʰan˥˥/;0
倒垂;/tɑʊ˥˩ ʈʂʰweɪ˧˥/;0
倒垃圾;"/tɑʊ˥˩ la˥˥ tɕi˥˥;0
倒塌;/tɑʊ˨˩˦ tʰa˥˥/;0
倒头;/tɑʊ˨˩˦ tʰoʊ˧˥/;0
倒头便睡;/tɑʊ˥˩ tʰoʊ˧˥ pjɛn˥˩ ʂweɪ˥˩/;0
倒头就睡;/tɑʊ˨˩˦ tʰoʊ˧˥ tɕjoʊ˥˩ ʂweɪ˥˩/;0
倒好;/tɑʊ˥˩ xɑʊ˨˩˦/;0
倒好儿;/tɑʊ˥˩ xɑʊ˨˩˦ aɻ˧/;0
倒姐;/tɑʊ˨˩˦ tɕjɛ˨˩˦/;0
倒带;/tɑʊ˥˩ taɪ˥˩/;0
倒带键;/tɑʊ˥˩ taɪ˥˩ tɕjɛn˥˩/;0
倒序;/tɑʊ˥˩ ɕy˥˩/;0
倒序词典;/tɑʊ˥˩ ɕy˥˩ tsʰɯ˧˥ tjɛn˨˩˦/;0
倒弄;/tɑʊ˨˩˦ nʊŋ˧/;0
倒弄粮食;/tɑʊ˨˩˦ nʊŋ˥˩ ljɑŋ˧˥ ʂɚ˧˥/;0
倒彩;/tɑʊ˥˩ tsʰaɪ˨˩˦/;0
倒影;/tɑʊ˥˩ ɪŋ˨˩˦/;0
倒悬;/tɑʊ˥˩ ɕɥœn˧˥/;0
倒憋气;/tɑʊ˥˩ pjɛ˥˥ tɕʰi˥˩/;0
倒戈;/tɑʊ˨˩˦ kɤ˥˥/;0
倒戈投敌;/tɑʊ˨˩˦ kɤ˥˥ tʰoʊ˧˥ ti˧˥/;0
倒手;/tɑʊ˨˩˦ ʂoʊ˨˩˦/;0
倒打一耙;/tɑʊ˥˩ ta˨˩˦ i˥˩ pʰa˧˥/;0
倒找;/tɑʊ˥˩ ʈʂɑʊ˨˩˦/;0
倒把;/tɑʊ˨˩˦ pa˨˩˦/;0
倒抽一口冷气;/tɑʊ˥˩ ʈʂʰoʊ˥˥ i˥˩ kʰoʊ˨˩˦ lɤŋ˨˩˦ tɕʰi˥˩/;0
倒持太阿;/tɑʊ˥˩ ʈʂʰɚ˧˥ tʰaɪ˥˩ ɤ˥˥/;0
倒挂;/tɑʊ˥˩ kwa˥˩/;0
倒挂金钟;/tɑʊ˥˩ kwa˥˩ tɕɪn˥˥ ʈʂʊŋ˥˥/;0
倒换;/tɑʊ˨˩˦ xwan˥˩/;0
倒接;/tɑʊ˥˩ tɕjɛ˥˥/;0
倒插门;/tɑʊ˥˩ ʈʂʰa˥˥ mən˧˥/;0
倒收付息;"/tɑʊ˥˩ ʂoʊ˥˥ fu˥˩ ɕi˥˥;0
倒数;"/tɑʊ˥˩ ʂu˥˩;0
倒数式;/tɑʊ˥˩ ʂu˥˩ ʂɚ˥˩/;0
倒数比;/tɑʊ˥˩ ʂu˥˩ pi˨˩˦/;0
倒数计时;/tɑʊ˥˩ ʂu˨˩˦ tɕi˥˩ ʂɚ˧˥/;0
倒映;/tɑʊ˥˩ ɪŋ˥˩/;0
倒春寒;/tɑʊ˥˩ ʈʂʰuən˥˥ xan˧˥/;0
倒是;/tɑʊ˥˩ ʂɚ˥˩/;0
倒替;/tɑʊ˨˩˦ tʰi˥˩/;0
倒果为因;/tɑʊ˥˩ kuɔ˨˩˦ weɪ˧˥ ɪn˥˥/;0
倒栽葱;/tɑʊ˥˩ tsaɪ˥˥ tsʰʊŋ˥˥/;0
倒档;"/tɑʊ˥˩ tɑŋ˥˩;0
倒槽;/tɑʊ˨˩˦ tsʰɑʊ˧˥/;0
倒欠;/tɑʊ˥˩ tɕʰjɛn˥˩/;0
倒毙;/tɑʊ˨˩˦ pi˥˩/;0
倒毙街头;/tɑʊ˨˩˦ pi˥˩ tɕjɛ˥˥ tʰoʊ˧˥/;0
倒水;/tɑʊ˥˩ ʂweɪ˨˩˦/;0
倒汇;/tɑʊ˨˩˦ xweɪ˥˩/;0
倒流;/tɑʊ˥˩ ljoʊ˧˥/;0
倒海翻江;/tɑʊ˨˩˦ xaɪ˨˩˦ fan˥˥ tɕjɑŋ˥˥/;0
倒灌;/tɑʊ˥˩ kwan˥˩/;0
倒火车;/tɑʊ˨˩˦ xuɔ˨˩˦ ʈʂʰɤ˥˥/;0
倒灶;/tɑʊ˨˩˦ tsɑʊ˥˩/;0
倒爷;/tɑʊ˨˩˦ jɛ˧˥/;0
倒片;/tɑʊ˥˩ pʰjɛn˥˩/;0
倒片机;/tɑʊ˥˩ pʰjɛn˥˩ tɕi˥˥/;0
倒牌子;/tɑʊ˨˩˦ pʰaɪ˧˥ tsɯ˧/;0
倒班;/tɑʊ˨˩˦ pan˥˥/;0
倒睫;/tɑʊ˨˩˦ tɕjɛ˧˥/;0
倒立;/tɑʊ˥˩ li˥˩/;0
倒立行走;/tɑʊ˥˩ li˥˩ ɕɪŋ˧˥ tsoʊ˨˩˦/;0
倒算;/tɑʊ˥˩ swan˥˩/;0
倒粪;/tɑʊ˥˩ fən˥˩/;0
倒粮食;/tɑʊ˨˩˦ ljɑŋ˧˥ ʂɚ˧˥/;0
倒置;/tɑʊ˥˩ ʈʂɚ˥˩/;0
倒胃口;"/tɑʊ˨˩˦ weɪ˥˩ kʰoʊ˧;0
倒背如流;/tɑʊ˥˩ peɪ˥˩ ʐu˧˥ ljoʊ˧˥/;0
倒背手;/tɑʊ˥˩ peɪ˥˩ ʂoʊ˨˩˦/;0
倒脉冲;/tɑʊ˥˩ maɪ˥˩ ʈʂʰʊŋ˥˥/;0
倒腾;/tɑʊ˨˩˦ tʰɤŋ˧/;0
倒腾不开;/tɑʊ˨˩˦ tʰɤŋ˧ pu˧ kʰaɪ˥˥/;0
倒苦水;/tɑʊ˥˩ kʰu˨˩˦ ʂweɪ˨˩˦/;0
倒茬;/tɑʊ˨˩˦ ʈʂʰa˧˥/;0
倒茶;/tɑʊ˥˩ ʈʂʰa˧˥/;0
倒虹吸管;/tɑʊ˥˩ xʊŋ˧˥ ɕi˥˥ kwan˨˩˦/;0
倒血霉;"/tɑʊ˨˩˦ ɕɥœ˥˩ meɪ˧˥;0
倒行逆施;/tɑʊ˥˩ ɕɪŋ˧˥ ni˥˩ ʂɚ˥˥/;0
倒装;/tɑʊ˥˩ ʈʂwɑŋ˥˥/;0
倒装句;/tɑʊ˥˩ ʈʂwɑŋ˥˥ tɕy˥˩/;0
倒装词序;/tɑʊ˥˩ ʈʂwɑŋ˥˥ tsʰɯ˧˥ ɕy˥˩/;0
倒许;/tɑʊ˥˩ ɕy˨˩˦/;0
倒读数;/tɑʊ˥˩ tu˧˥ ʂu˥˩/;0
倒账;/tɑʊ˨˩˦ ʈʂɑŋ˥˩ tɕɥœn˨˩˦ tʰɑʊ˨˩˦/;0
倒账卷逃;/tɑʊ˨˩˦ ʈʂɑŋ˥˩ tɕɥœn˨˩˦ tʰɑʊ˨˩˦/;0
倒贴;/tɑʊ˥˩ tʰjɛ˥˥/;0
倒赔;/tɑʊ˥˩ pʰeɪ˧˥/;0
倒踏门;/tɑʊ˥˩ tʰa˥˩ mən˧˥/;0
倒车;"/tɑʊ˥˩ ʈʂʰɤ˥˥;0
倒转;"/tɑʊ˥˩ ʈʂwan˥˩;0
倒转来说;/tɑʊ˥˩ ʈʂwan˨˩˦ laɪ˧˥ ʂuɔ˥˥/;0
倒轮闸;/tɑʊ˥˩ luən˧˥ ʈʂa˧˥/;0
倒过去;/tɑʊ˥˩ kuɔ˥˩ tɕʰy˥˩/;0
倒过来;/tɑʊ˥˩ kuɔ˥˩ laɪ˧˥/;0
倒运;/tɑʊ˨˩˦ yn˥˩/;0
倒运粮食;/tɑʊ˨˩˦ yn˥˩ ljɑŋ˧˥ ʂɚ˧˥/;0
倒退;/tɑʊ˥˩ tʰweɪ˥˩/;0
倒退一步;/tɑʊ˥˩ tʰweɪ˥˩ i˧˥ pu˥˩/;0
倒邪霉;/tɑʊ˨˩˦ ɕjɛ˧˥ meɪ˧˥/;0
倒金字塔;/tɑʊ˥˩ tɕɪn˥˥ tsɯ˥˩ tʰa˨˩˦/;0
倒钩;/tɑʊ˨˩˦ koʊ˥˥/;0
倒锁;/tɑʊ˥˩ suɔ˨˩˦/;0
倒锁上门;/tɑʊ˥˩ suɔ˨˩˦ ʂɑŋ˥˩ mən˧˥/;0
倒闭;/tɑʊ˨˩˦ pi˥˩/;0
倒阁;/tɑʊ˨˩˦ kɤ˧˥/;0
倒霉;/tɑʊ˨˩˦ meɪ˧˥/;0
倒风;/tɑʊ˥˩ fɤŋ˥˥/;0
倒飞;/tɑʊ˥˩ feɪ˥˥/;0
倓;/tʰan˧˥/;0
倔;"/tɕɥœ˧˥;0
倔头倔脑;/tɕɥœ˥˩ tʰoʊ˧˥ tɕɥœ˥˩ nɑʊ˨˩˦/;0
倔强;/tɕɥœ˧˥ tɕjɑŋ˥˩/;0
倔脾气;"/tɕɥœ˥˩ pʰi˧˥ tɕʰi˧;0
倕;/ʈʂʰweɪ˧˥/;0
倗;/pʰɤŋ˧˥/;0
倘;"/tʰɑŋ˨˩˦;0
倘使;/tʰɑŋ˨˩˦ ʂɚ˨˩˦/;0
倘若;/tʰɑŋ˨˩˦ ʐuɔ˥˩/;0
候;/xoʊ˥˩/;0
候补;/xoʊ˥˩ pu˨˩˦/;0
候选;/xoʊ˥˩ ɕɥœn˨˩˦/;0
候选人;/xoʊ˥˩ ɕɥœn˨˩˦ ʐən˧˥/;0
候鸟;/xoʊ˥˩ njɑʊ˨˩˦/;0
倚;/i˨˩˦/;0
倛;/tɕʰi˥˥/;0
倜;/tʰi˥˩/;0
倜傥;/tʰi˥˩ tʰɑŋ˨˩˦/;0
倝;/kan˥˩/;0
倞;"/tɕɪŋ˥˩;0
借;/tɕjɛ˥˩/;0
借书;/tɕjɛ˥˩ ʂu˥˥/;0
借刀杀人;/tɕjɛ˥˩ tɑʊ˥˥ ʂa˥˥ ʐən˧˥/;0
借助;/tɕjɛ˥˩ ʈʂu˥˩/;0
借口;/tɕjɛ˥˩ kʰoʊ˨˩˦/;0
借宿;/tɕjɛ˥˩ su˥˩/;0
借故;/tɕjɛ˥˩ ku˥˩/;0
借机挑衅;/tɕjɛ˥˩ tɕi˥˥ tʰjɑʊ˨˩˦ ɕɪn˥˩/;0
借给;/tɕjɛ˥˩ keɪ˨˩˦/;0
借花献佛;/tɕjɛ˥˩ xwa˥˥ ɕjɛn˥˩ fɔ˧˥/;0
借读;/tɕjɛ˥˩ tu˧˥/;0
借钱;/tɕjɛ˥˩ tɕʰjɛn˧˥/;0
倠;/sweɪ˥˥/;0
倡;"/ʈʂʰɑŋ˥˩;0
倡始;/ʈʂʰɑŋ˥˩ ʂɚ˨˩˦/;0
倡始人;/ʈʂʰɑŋ˥˩ ʂɚ˨˩˦ ʐən˧˥/;0
倡导;/ʈʂʰɑŋ˥˩ tɑʊ˨˩˦/;0
倡导者;/ʈʂʰɑŋ˥˩ tɑʊ˨˩˦ ʈʂɤ˨˩˦/;0
倡议;/ʈʂʰɑŋ˥˩ i˥˩/;0
倢;/tɕjɛ˧˥/;0
倣;"/fɑŋ˨˩˦;0
値;/ʈʂɚ˧˥/;0
倥;"/kʰʊŋ˥˥;0
倦;/tɕɥœn˥˩/;0
倧;/tsʊŋ˥˥/;0
倨;/tɕy˥˩/;0
倩;"/tɕʰjɛn˥˩;0
倩影;/tɕʰjɛn˥˩ ɪŋ˨˩˦/;0
倪;"/ni˧˥;0
倬;/ʈʂuɔ˥˥/;0
倭;"/weɪ˥˥;0
倭寇;/uɔ˥˥ kʰoʊ˥˩/;0
倮;/luɔ˨˩˦/;0
倮体;/luɔ˨˩˦ tʰi˨˩˦/;0
倮袒;/luɔ˨˩˦ tʰan˨˩˦/;0
倮身;/luɔ˨˩˦ ʂən˥˥/;0
倯;/sʊŋ˥˥/;0
倰;"/lɤŋ˧˥;0
倱;/xuən˥˩/;0
倲;/tʊŋ˥˥/;0
倳;/tsɯ˥˩/;0
倴;/pən˥˩/;0
倵;/u˨˩˦/;0
倶;"/tɕy˥˩;0
倷;/naɪ˥˩/;0
倸;/tsʰaɪ˨˩˦/;0
倹;/tɕjɛn˨˩˦/;0
债;/ʈʂaɪ˥˩/;0
债务;/ʈʂaɪ˥˩ u˥˩/;0
债务危机;"/ʈʂaɪ˥˩ u˥˩ weɪ˥˥ tɕi˥˥;0
债务重组;/ʈʂaɪ˥˩ u˥˩ ʈʂʰʊŋ˧˥ tsu˨˩˦/;0
倻;/jɛ˥˥/;0
值;"/ʈʂɚ˧˥;0
值勤;/ʈʂɚ˧˥ tɕʰɪn˧˥/;0
值得;"/ʈʂɚ˧˥ tɤ˧;0
值得一提;"/ʈʂɚ˧˥ tɤ˧ i˥˩ tʰi˧˥;0
倽;/ʂa˥˩/;0
倾;/tɕʰɪŋ˥˥/;0
倾吐;/tɕʰɪŋ˥˥ tʰu˨˩˦/;0
倾吐胸臆;/tɕʰɪŋ˥˥ tʰu˥˩ ɕjʊŋ˥˥ i˥˩/;0
倾吐衷肠;/tɕʰɪŋ˥˥ tʰu˨˩˦ ʈʂʊŋ˥˥ ʈʂʰɑŋ˧˥/;0
倾听;/tɕʰɪŋ˥˥ tʰɪŋ˥˥/;0
倾圮;/tɕʰɪŋ˥˥ pʰi˨˩˦/;0
倾家荡产;/tɕʰɪŋ˥˥ tɕja˥˥ tɑŋ˥˩ ʈʂʰan˨˩˦/;0
